url,Property Name,Address,bed,bath,area_sqft,Rent,Wooden Floor Feature,Sundeck Features,Free Wifi,24 Hour Facilities,Accessibility Features,Air Conditioning,Bike/Indoor Bike Storage,Car Services,Ceiling Fan,Closets,Clubhouse,Co-working/Working Spaces/Facilities,Controlled Access,Corner Unit,Courtyard,Den/Den Features,Designer Features,Dishwasher,Energy Efficiency Features,EV Charging,Fire place/pit,Garden,Granite Countertops,Guest Features,Grill Stations/Areas,Gym,Heating Features,High Speed Internet Features,Historic Feature,Icemaker,Keyfob,Kitchen Island,Large Windows,Laundry Facilities,Media and Game Room,Package Service,Parking/Garage/Reserved Parking,Patio/Balcony,Pet Facilities,Picnic Area,Pool Features,Rooftop Features,Security Features,Sewer and Trash,Skylight,Stainless Steel Appliances,Storage Facilities,Storage Additional Spaces,Tile Features,Trash/Garbage Services,Tub/Shower,Views,Valet Services,Vinyl Flooring,Walking/Biking Trails,Washer and Dryer,Wheelchair Access,Yoga Facilities,zipcode,yearBuilt,newBuiltFactor,probPropType,Zipcode_30306,Zipcode_30307,Zipcode_30308,Zipcode_30309,Zipcode_30310,Zipcode_30312,Zipcode_30313,Zipcode_30314,Zipcode_30315,Zipcode_30316,Zipcode_30318,Zipcode_30324,Zipcode_30332,Zipcode_30363,propType_Apartment,propType_Condo,walkScore,transitScore,bikeScore,rpsf
https://www.apartments.com/915-glenwood-atlanta-ga/39pskgd/,915 Glenwood,"915 SE Glenwood Ave, Atlanta, GA 30316 – Ormewood Park",3.0,2.0,1354.0,3211.0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,30316,2021.0,1,Apartment,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,82.0,43.0,79.0,2.3714918759231907
https://www.apartments.com/link-apartments-grant-park-atlanta-ga/cgqth4f/,Link Apartments® Grant Park,"730 Glenwood Ave, Atlanta, GA 30312 – Grant Park",1.0,1.0,494.0,1472.0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,30312,2021.0,1,Apartment,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,63.0,41.0,66.0,2.979757085020243
https://www.apartments.com/link-apartments-grant-park-atlanta-ga/cgqth4f/,Link Apartments® Grant Park,"730 Glenwood Ave, Atlanta, GA 30312 – Grant Park",1.0,1.0,762.0,1861.0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,30312,2021.0,1,Apartment,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,63.0,41.0,66.0,2.442257217847769
https://www.apartments.com/link-apartments-grant-park-atlanta-ga/cgqth4f/,Link Apartments® Grant Park,"730 Glenwood Ave, Atlanta, GA 30312 – Grant Park",1.0,1.0,822.0,2023.5,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,30312,2021.0,1,Apartment,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,63.0,41.0,66.0,2.4616788321167884
https://www.apartments.com/link-apartments-grant-park-atlanta-ga/cgqth4f/,Link Apartments® Grant Park,"730 Glenwood Ave, Atlanta, GA 30312 – Grant Park",1.0,1.0,584.0,1707.0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,30312,2021.0,1,Apartment,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,63.0,41.0,66.0,2.922945205479452
https://www.apartments.com/link-apartments-grant-park-atlanta-ga/cgqth4f/,Link Apartments® Grant Park,"730 Glenwood Ave, Atlanta, GA 30312 – Grant Park",1.0,1.0,653.0,1597.0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,30312,2021.0,1,Apartment,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,63.0,41.0,66.0,2.445635528330781
https://www.apartments.com/link-apartments-grant-park-atlanta-ga/cgqth4f/,Link Apartments® Grant Park,"730 Glenwood Ave, Atlanta, GA 30312 – Grant Park",2.0,2.5,1570.0,3254.0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,30312,2021.0,1,Apartment,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,63.0,41.0,66.0,2.072611464968153
https://www.apartments.com/link-apartments-grant-park-atlanta-ga/cgqth4f/,Link Apartments® Grant Park,"730 Glenwood Ave, Atlanta, GA 30312 – Grant Park",2.0,2.0,1107.0,2625.0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,30312,2021.0,1,Apartment,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,63.0,41.0,66.0,2.3712737127371275
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",0.5,1.0,523.0,1977.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,3.7801147227533463
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",0.5,1.0,523.0,1977.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,3.7801147227533463
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",0.5,1.0,523.0,1977.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,3.7801147227533463
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",1.0,1.0,805.0,1485.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,1.84472049689441
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",1.0,1.0,805.0,1485.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,1.84472049689441
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",1.0,1.0,805.0,1485.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,1.84472049689441
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",1.0,1.0,805.0,2130.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,2.6459627329192545
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",1.0,1.0,805.0,2130.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,2.6459627329192545
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",1.0,1.0,805.0,2130.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,2.6459627329192545
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",1.0,1.0,805.0,2130.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,2.6459627329192545
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",1.0,1.0,805.0,2130.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,2.6459627329192545
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",1.0,1.0,805.0,2130.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,2.6459627329192545
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",1.0,1.0,805.0,2130.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,2.6459627329192545
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",1.0,1.0,805.0,2130.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,2.6459627329192545
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",1.0,1.0,805.0,2130.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,2.6459627329192545
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",1.0,1.0,805.0,2130.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,2.6459627329192545
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",1.0,1.0,805.0,2130.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,2.6459627329192545
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",1.0,1.0,805.0,2130.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,2.6459627329192545
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",1.0,1.0,805.0,2130.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,2.6459627329192545
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",1.0,1.0,805.0,2130.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,2.6459627329192545
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",1.0,1.0,805.0,2130.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,2.6459627329192545
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",2.0,2.0,1083.0,2519.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,2.3259464450600187
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",2.0,2.0,1083.0,2519.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,2.3259464450600187
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",2.0,2.0,1083.0,2519.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,2.3259464450600187
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",2.0,2.0,1083.0,2519.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,2.3259464450600187
https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Ashley Scholars Landing I,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314 – Westside Atlanta",2.0,2.0,1083.0,2519.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30314,2020.0,0,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77.0,55.0,57.0,2.3259464450600187
https://www.apartments.com/the-hadley-atlanta-ga/sfc95b6/,The Hadley,"770 Juniper St NE, Atlanta, GA 30308 – Central Midtown",0.5,1.0,535.0,1871.0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,30308,2023.0,1,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,91.0,65.0,76.0,3.497196261682243
https://www.apartments.com/the-hadley-atlanta-ga/sfc95b6/,The Hadley,"770 Juniper St NE, Atlanta, GA 30308 – Central Midtown",0.5,1.0,535.0,1881.0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,30308,2023.0,1,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,91.0,65.0,76.0,3.5158878504672897
https://www.apartments.com/the-hadley-atlanta-ga/sfc95b6/,The Hadley,"770 Juniper St NE, Atlanta, GA 30308 – Central Midtown",0.5,1.0,535.0,1891.0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,30308,2023.0,1,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,91.0,65.0,76.0,3.5345794392523366
https://www.apartments.com/the-hadley-atlanta-ga/sfc95b6/,The Hadley,"770 Juniper St NE, Atlanta, GA 30308 – Central Midtown",0.5,1.0,535.0,1901.0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,30308,2023.0,1,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,91.0,65.0,76.0,3.553271028037383
https://www.apartments.com/the-hadley-atlanta-ga/sfc95b6/,The Hadley,"770 Juniper St NE, Atlanta, GA 30308 – Central Midtown",0.5,1.0,535.0,1926.0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,30308,2023.0,1,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,91.0,65.0,76.0,3.6
https://www.apartments.com/the-hadley-atlanta-ga/sfc95b6/,The Hadley,"770 Juniper St NE, Atlanta, GA 30308 – Central Midtown",0.5,1.0,535.0,2026.0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,30308,2023.0,1,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,91.0,65.0,76.0,3.7869158878504674
https://www.apartments.com/the-hadley-atlanta-ga/sfc95b6/,The Hadley,"770 Juniper St NE, Atlanta, GA 30308 – Central Midtown",0.5,1.0,535.0,2276.0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,30308,2023.0,1,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,91.0,65.0,76.0,4.254205607476636
https://www.apartments.com/the-hadley-atlanta-ga/sfc95b6/,The Hadley,"770 Juniper St NE, Atlanta, GA 30308 – Central Midtown",0.5,1.0,535.0,2426.0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,30308,2023.0,1,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,91.0,65.0,76.0,4.534579439252337
https://www.apartments.com/the-hadley-atlanta-ga/sfc95b6/,The Hadley,"770 Juniper St NE, Atlanta, GA 30308 – Central Midtown",0.5,1.0,535.0,1826.0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,30308,2023.0,1,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,91.0,65.0,76.0,3.413084112149533
https://www.apartments.com/the-hadley-atlanta-ga/sfc95b6/,The Hadley,"770 Juniper St NE, Atlanta, GA 30308 – Central Midtown",1.0,1.0,610.0,2289.0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,30308,2023.0,1,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,91.0,65.0,76.0,3.7524590163934426
https://www.apartments.com/the-hadley-atlanta-ga/sfc95b6/,The Hadley,"770 Juniper St NE, Atlanta, GA 30308 – Central Midtown",1.0,1.0,610.0,2439.0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,30308,2023.0,1,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,91.0,65.0,76.0,3.998360655737705
https://www.apartments.com/the-hadley-atlanta-ga/sfc95b6/,The Hadley,"770 Juniper St NE, Atlanta, GA 30308 – Central Midtown",1.0,1.0,610.0,2039.0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,30308,2023.0,1,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,91.0,65.0,76.0,3.3426229508196723
